Model,Scenario,Region,Variable,Unit,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
IMAGE 3.2,GP_NDC2030_T45,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Capacity|Electricity|Wind,GW,0.662729794,3.077995056,4.206600632,7.444463074,25.03872176,55.30506796,83.08353259,114.9028223,163.578876,208.9225276,212.4194368,210.6796167,199.8965771,211.5918331,211.2085795,251.6287528,358.185876,446.9753442
IMAGE 3.2,GP_NDC2030_T45,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Capacity|Electricity|Nuclear,GW,42.226,56.662,56.53216016,56.1273484,52.52875229,44.00100879,32.9971069,25.08842963,25.04932837,30.46977026,29.68688965,27.83894189,23.13880981,16.07875122,11.90457829,12.52534619,14.25390918,16.50678589
IMAGE 3.2,GP_NDC2030_T45,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Capacity|Electricity|Biomass,GW,1.097446108,1.335922348,1.599144363,2.188486897,2.50286998,2.480037842,3.332457647,3.72216032,5.409704421,11.76193633,12.7749109,18.5386834,30.51410446,41.16663388,45.3520685,46.69990792,49.92779659,47.74416768
IMAGE 3.2,GP_NDC2030_T45,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Capacity|Electricity|Solar,GW,1.087077469,11.10348853,59.8053913,61.40922406,68.85242108,86.97277069,101.4584678,132.6631888,205.861101,333.1707488,379.8855107,415.6888906,440.2444225,492.4337232,549.0481427,672.2137043,1016.315896,1164.147485
IMAGE 3.2,GP_NDC2030_T45,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Capacity|Electricity|Oil,GW,27.65427521,23.57171918,19.65694736,16.37624054,12.45387744,9.264795502,7.497309404,7.089003963,6.683456614,8.541103686,9.656890967,10.20443806,11.22791187,11.54637109,11.20122268,12.75135027,17.35197067,28.89022815
IMAGE 3.2,GP_NDC2030_T45,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Capacity|Electricity|Hydro,GW,53.6601145,53.59427954,52.98661743,59.33483374,61.6604436,62.23559668,64.32664795,70.317521,84.36195703,91.70479297,91.48847021,89.68651514,88.46549023,87.47681006,87.57262305,90.58668457,100.3674063,106.2341978
IMAGE 3.2,GP_NDC2030_T45,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Capacity|Electricity|Gas,GW,226.2813271,247.0692437,299.5195972,340.5298452,429.4579844,520.3461996,567.2358035,612.6008774,656.079936,683.5187244,696.4932281,696.73506,659.4107255,657.0500683,645.9072105,655.6489331,680.2132721,775.8680953
IMAGE 3.2,GP_NDC2030_T45,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Capacity|Electricity|Coal,GW,137.6199601,137.3621989,142.2724053,136.948682,94.72073151,67.76203595,73.29085525,83.23149072,92.19728875,104.3932696,121.486399,135.1835129,130.5739106,131.8745771,135.738131,136.9081587,137.8374646,152.4124971
IMAGE 3.2,GP_NDC2030_T45,Reforming Economies of Eastern Europe and the Former Soviet Union; primarily Russia,Capacity|Electricity|Other,GW,0.09791449,0.44957251,0.4445112,0.438412109,1.891112061,2.67852002,2.924785057,3.919840843,5.308872887,6.375669762,8.767254494,10.69013844,10.58917526,12.32165015,14.64221143,15.74986513,17.82478573,36.70024642
IMAGE 3.2,GP_NDC2030_T45,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Wind,GW,131.745,283.0024063,429.9526445,619.9658438,649.3930742,638.8213125,589.8405078,546.2261094,537.7966641,550.038582,590.0920039,653.2404727,664.2214219,659.5842734,658.0089844,667.4406016,573.1664141,477.9783672
IMAGE 3.2,GP_NDC2030_T45,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Nuclear,GW,31.558,72.78,72.78,77.06182031,81.63796094,82.75627344,85.83811719,91.17121094,95.55859375,98.40790625,101.3508984,103.0985,85.6788125,61.38244922,50.17983984,47.82735938,43.99510938,40.42894141
IMAGE 3.2,GP_NDC2030_T45,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Biomass,GW,8.78487207,8.438137695,8.004720215,8.089001953,13.73428027,20.14362732,34.79023535,44.60837695,44.93006055,44.36102148,48.1388916,56.65014258,61.4944248,51.56388574,37.82136694,27.05953253,23.86084946,23.17729723
IMAGE 3.2,GP_NDC2030_T45,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Solar,GW,44.71433154,262.2844258,445.3650725,588.4231069,666.0197505,741.6550581,1007.665908,1483.543221,1842.449815,2161.885,2439.649301,2759.446653,3163.723249,3471.314205,3694.02805,4407.008891,4141.764326,3619.268393
IMAGE 3.2,GP_NDC2030_T45,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Oil,GW,18.08858235,14.75059212,13.14323631,11.68605563,10.14508233,7.880208004,9.071749023,17.82581445,31.03874023,46.09371875,62.55642969,83.59373828,99.53973828,118.9518516,128.3405332,126.5557974,112.7028325,91.64967474
IMAGE 3.2,GP_NDC2030_T45,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Hydro,GW,263.5011875,324.0348125,354.2959063,414.7973125,434.4699063,444.5076875,460.4065,469.9110938,472.6775,474.4968125,477.485,477.8260938,471.3921875,454.8233125,411.8791875,348.9465938,304.4960938,275.9415
IMAGE 3.2,GP_NDC2030_T45,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Gas,GW,236.0664785,295.874287,363.5446795,520.0764746,727.3402727,919.1187856,1132.730693,1304.784998,1425.482885,1500.20677,1533.904797,1537.834828,1445.424141,1295.90177,1154.111273,1019.051742,885.3568262,770.5321914
IMAGE 3.2,GP_NDC2030_T45,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Coal,GW,814.9749551,1022.01898,1206.977898,1282.489528,1300.837283,1301.881722,1249.93488,1142.32807,1010.832862,877.9789551,779.0842686,761.9000723,742.710145,749.044606,708.9737856,643.5764099,575.9289172,500.234283
IMAGE 3.2,GP_NDC2030_T45,Countries of centrally-planned Asia; primarily China,Capacity|Electricity|Other,GW,0.03583075,0.1862125,0.244141363,0.483752991,2.111846695,3.172539902,4.713719971,5.227572021,5.318430908,5.368033936,5.332881104,5.380775879,5.311412109,5.037640869,5.350303955,5.391554932,5.241049072,5.247262939
IMAGE 3.2,GP_NDC2030_T45,Countries of South Asia; primarily India,Capacity|Electricity|Wind,GW,25.53307047,40.05190088,115.4565539,151.3910203,219.7841068,293.0669305,317.5285195,351.8188579,432.1798806,433.9943003,435.4780576,480.6317485,477.6298408,524.6212227,614.1681035,751.3931094,799.0830273,880.2137344
IMAGE 3.2,GP_NDC2030_T45,Countries of South Asia; primarily India,Capacity|Electricity|Nuclear,GW,6.48,14.66,14.77104102,15.29791748,16.13358545,16.37607886,16.65905371,16.78778027,17.20528906,16.89492041,16.68869873,16.05834277,13.03819385,9.844227783,12.61565063,30.14320947,48.1970293,76.27394922
IMAGE 3.2,GP_NDC2030_T45,Countries of South Asia; primarily India,Capacity|Electricity|Biomass,GW,14.99714462,17.60431219,17.51485809,16.82195086,15.04702557,12.1746325,12.9156845,13.11976997,14.65266517,18.16244847,26.3678122,27.92099823,28.79761933,28.87782925,26.05623206,22.41819916,18.95395493,12.22818716
IMAGE 3.2,GP_NDC2030_T45,Countries of South Asia; primarily India,Capacity|Electricity|Solar,GW,6.338990677,41.15960101,173.0235726,259.7528812,336.9872277,470.4087486,627.345495,859.9977243,1299.712567,1658.018724,1964.429663,2394.876967,2948.884897,3854.366062,4689.736083,6287.348607,6333.954023,6482.019737
IMAGE 3.2,GP_NDC2030_T45,Countries of South Asia; primarily India,Capacity|Electricity|Oil,GW,24.54692969,24.05906055,11.79700606,4.305383673,4.253406088,8.917465733,16.31501503,25.16365384,40.6945907,52.66804144,65.38756686,84.2956514,108.1223759,173.8825757,264.0961454,344.7681712,366.3050286,320.1233837
IMAGE 3.2,GP_NDC2030_T45,Countries of South Asia; primarily India,Capacity|Electricity|Hydro,GW,79.03823145,114.7997422,158.9230078,162.9082539,166.073043,169.9461504,171.3081914,172.6075664,174.4842656,173.3590234,168.9605352,164.4111016,164.925957,172.9630703,172.0354648,159.5183477,140.7093789,129.9220469
IMAGE 3.2,GP_NDC2030_T45,Countries of South Asia; primarily India,Capacity|Electricity|Gas,GW,55.04791704,74.57212738,99.0485087,147.9018348,251.9072378,385.1691478,525.1235012,681.4688448,958.4439693,1123.88009,1252.838921,1375.588784,1378.70026,1323.092448,1172.870655,1092.723186,990.0124939,990.0504589
IMAGE 3.2,GP_NDC2030_T45,Countries of South Asia; primarily India,Capacity|Electricity|Coal,GW,164.2052054,221.3185848,279.8788535,325.7911778,426.2325698,569.7325277,722.3037251,850.5809828,1037.263591,1125.753217,1197.978025,1311.442684,1351.409153,1492.897836,1671.60818,1775.438205,1731.572785,1834.786107
IMAGE 3.2,GP_NDC2030_T45,Countries of South Asia; primarily India,Capacity|Electricity|Other,GW,0,0.059200001,0.096639999,0.258799988,0.409200012,0.579799988,1.133366918,5.09743396,13.29792188,19.122521,23.70616553,29.06477649,29.99989539,31.4656853,31.83137207,32.1240708,31.72139819,32.76815283
IMAGE 3.2,GP_NDC2030_T45,Other countries of Asia,Capacity|Electricity|Wind,GW,1.645712991,4.340787949,17.04761215,54.02033984,80.76765625,114.8108228,132.8897593,145.610043,175.3143584,188.1422334,184.5851445,191.8637427,201.3269736,210.0641035,234.0441903,256.7572412,297.4591338,299.1754722
IMAGE 3.2,GP_NDC2030_T45,Other countries of Asia,Capacity|Electricity|Nuclear,GW,21.912,27.652,27.652,27.652,27.48806055,29.8200293,33.94280725,40.30235449,66.33874121,105.9669404,116.1559785,129.9515703,156.910457,201.3686992,256.2738867,274.3078438,313.8047422,355.1537695
IMAGE 3.2,GP_NDC2030_T45,Other countries of Asia,Capacity|Electricity|Biomass,GW,35.08554709,36.92946213,36.43990988,37.86479273,43.53717041,62.68919706,99.68878264,154.7914957,188.4554793,205.8218934,218.8568667,230.9875391,257.2464781,270.2206603,254.359505,206.5408312,180.5314278,167.7594678
IMAGE 3.2,GP_NDC2030_T45,Other countries of Asia,Capacity|Electricity|Solar,GW,5.691580371,39.30964318,53.7296029,123.458064,192.7903723,281.6733819,366.3341543,441.5310496,577.7234427,664.8448251,761.5236441,855.4535065,1010.615838,1144.179241,1213.815265,1289.962189,1424.343446,1418.116008
IMAGE 3.2,GP_NDC2030_T45,Other countries of Asia,Capacity|Electricity|Oil,GW,43.37549885,40.8078837,36.12658491,24.73787225,15.82561041,14.65313249,18.44810213,23.81921499,41.21046541,52.62814764,61.98274474,70.83306755,87.14333172,116.244276,135.2193937,136.502401,138.8429959,94.78028469
IMAGE 3.2,GP_NDC2030_T45,Other countries of Asia,Capacity|Electricity|Hydro,GW,69.78806104,93.06700244,100.9408066,107.3822021,117.3708154,128.5227891,134.9655361,139.1241787,150.3303145,153.9463164,158.7345566,160.3018345,167.1837266,174.2537483,177.4866211,171.7308103,171.2602363,177.0615215
IMAGE 3.2,GP_NDC2030_T45,Other countries of Asia,Capacity|Electricity|Gas,GW,91.30080902,107.08037,120.8044815,170.4794259,228.1080691,316.2529537,391.5563505,453.1731574,572.9152095,681.5056887,688.1522546,666.4243074,652.9467129,625.368084,571.9510832,524.0258044,517.7806976,522.7404173
IMAGE 3.2,GP_NDC2030_T45,Other countries of Asia,Capacity|Electricity|Coal,GW,103.4916801,152.7946106,169.2016743,161.3540726,154.9819929,135.3231133,136.40906,148.3662406,186.2067375,186.4572831,204.5764928,209.9133435,201.0385839,202.9325703,238.1785121,220.9359511,218.1069908,215.9175806
IMAGE 3.2,GP_NDC2030_T45,Other countries of Asia,Capacity|Electricity|Other,GW,3.843509888,5.89838208,7.401510949,10.34906961,12.31827606,16.31488578,19.7671998,23.62069104,33.74368945,41.2237157,45.46988281,51.68396082,55.06656628,55.93575522,61.94829762,66.65660699,70.66472046,71.94543164
IMAGE 3.2,GP_NDC2030_T45,Countries of Sub-Saharan Africa,Capacity|Electricity|Wind,GW,3.322478943,6.490764028,17.27626242,43.21954745,95.88409689,149.3758394,217.3579841,339.124882,473.0692253,539.3357253,663.7968206,801.6037612,944.6129941,1024.19369,1149.2384,1302.517634,1529.512622,1734.143096
IMAGE 3.2,GP_NDC2030_T45,Countries of Sub-Saharan Africa,Capacity|Electricity|Nuclear,GW,1.93,1.93,1.93,3.483144043,9.007589844,9.922664063,17.27756049,32.59935783,49.40126852,62.50862512,81.66717273,100.2830327,112.2997891,119.121778,131.4864567,145.8411371,159.9155345,174.288432
IMAGE 3.2,GP_NDC2030_T45,Countries of Sub-Saharan Africa,Capacity|Electricity|Biomass,GW,9.801068211,21.36637868,23.2326714,24.99530692,33.03089055,40.01318975,50.15713145,60.91511005,67.17212754,71.141232,86.29256848,104.1386735,116.0909593,153.7048043,194.7637135,225.0628964,253.7891569,299.8728374
IMAGE 3.2,GP_NDC2030_T45,Countries of Sub-Saharan Africa,Capacity|Electricity|Solar,GW,2.292179295,10.76816344,16.95852902,36.55846864,78.05449364,144.1916729,255.9036689,481.0592993,802.4869142,966.9706413,1238.264736,1591.824004,2368.572903,3226.40961,4017.624911,4666.671909,5416.958286,7039.032956
IMAGE 3.2,GP_NDC2030_T45,Countries of Sub-Saharan Africa,Capacity|Electricity|Oil,GW,26.2106679,29.32961943,26.05250178,21.43868863,19.50377182,18.51069821,12.43088042,9.054331561,7.058051365,9.604280027,16.29260223,23.36438365,34.25160753,41.83283611,39.30934502,46.75456187,59.17776681,71.04399785
IMAGE 3.2,GP_NDC2030_T45,Countries of Sub-Saharan Africa,Capacity|Electricity|Hydro,GW,45.15978271,63.88181152,70.80916382,92.83334619,113.3548511,125.9953496,144.4545176,166.9506494,191.995749,207.0241011,217.308623,221.3902622,224.2452324,229.170835,232.5701646,234.5232354,232.2074561,225.411884
IMAGE 3.2,GP_NDC2030_T45,Countries of Sub-Saharan Africa,Capacity|Electricity|Gas,GW,69.18450148,95.53297161,105.3424616,139.4808419,202.2181309,275.4806563,354.7536892,487.9348874,680.8242085,853.9962154,1062.11886,1274.47647,1481.765011,1622.912136,1781.380775,1953.501721,2107.936576,1998.931552
IMAGE 3.2,GP_NDC2030_T45,Countries of Sub-Saharan Africa,Capacity|Electricity|Coal,GW,42.14939603,49.59858679,45.19138879,21.05388739,10.48800815,11.25605719,18.25933863,29.5067732,35.26367802,38.63899482,58.98134583,98.1089067,127.3969334,132.4113536,119.900049,115.1430373,106.5758928,52.8816957
IMAGE 3.2,GP_NDC2030_T45,Countries of Sub-Saharan Africa,Capacity|Electricity|Other,GW,0.603859973,2.13625651,2.690624472,4.657745214,7.963847567,12.72542999,28.84361346,49.40452081,75.7005488,99.44188278,127.38696,159.4506418,197.7328314,219.7526874,239.7330064,252.7289723,267.4723755,282.2077692
IMAGE 3.2,GP_NDC2030_T45,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Wind,GW,0.286220001,0.914960083,2.617072998,4.985264542,10.30588428,20.3314502,34.93578027,57.6898291,117.329459,216.6115122,253.761835,368.5684961,553.7895605,704.5863555,941.0842578,973.510875,869.2459531,772.7692188
IMAGE 3.2,GP_NDC2030_T45,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Nuclear,GW,1,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.527272949,10.67970996,23.59488086,51.86321875,65.30178125,66.09163281,67.42903125
IMAGE 3.2,GP_NDC2030_T45,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Biomass,GW,31.05903906,37.08042188,36.96280859,36.73741016,35.83801953,33.44192969,28.25460938,18.73231055,7.45761377,1.303937988,2.74658E-06,2.74658E-06,0.617423035,4.933424622,5.777519836,5.77775177,5.777758493,5.777786084
IMAGE 3.2,GP_NDC2030_T45,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Solar,GW,1.094986732,7.108729034,15.14508548,25.19271634,37.17677249,71.8270889,254.837794,390.6135226,701.9450851,1255.57021,1448.470149,1853.887679,2252.628193,2622.696129,3563.701453,3841.713719,3422.031781,2953.717203
IMAGE 3.2,GP_NDC2030_T45,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Oil,GW,87.78072656,98.36172656,99.68858413,94.39340554,88.97761604,75.82937286,28.35964149,7.004813435,2.773785265,0.507252981,0.18837341,2.398618286,68.54186621,307.6433633,977.7260313,1333.955975,1353.639091,1370.713147
IMAGE 3.2,GP_NDC2030_T45,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Hydro,GW,45.42766016,55.87369922,60.51612891,60.44885938,60.38160156,60.31432813,60.24707031,60.12951953,58.92151953,55.92305078,53.11333984,51.59067188,49.15017969,48.56889063,49.36014844,41.56725,32.70776953,38.39826172
IMAGE 3.2,GP_NDC2030_T45,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Gas,GW,153.8895315,184.2529143,196.7097557,268.5830431,368.8239799,470.1586422,550.3669843,707.647172,1119.794387,1751.495153,1974.198201,2431.879936,2761.378889,2860.048696,2132.47793,1434.572695,1267.089607,1214.248228
IMAGE 3.2,GP_NDC2030_T45,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Coal,GW,5.151432342,5.470217498,4.33203927,1.439271205,0.335450019,0.066652943,0.014438704,0.002472062,0.001289341,0.000701734,0.427166277,8.720822022,74.41068579,258.8650088,688.5385988,901.9471113,912.0294685,929.4899502
IMAGE 3.2,GP_NDC2030_T45,"Countries of the Middle East; Iran, Iraq, Israel, Saudi Arabia, Qatar, etc.",Capacity|Electricity|Other,GW,6E-05,0.00506,0.214533694,0.476375796,0.73821802,1.00006,1.00006,1.00006,0.998241885,2.625932495,3.628490723,5.663217529,5.762889069,5.641992653,5.591954134,4.088226106,3.296810091,5.087520051
IMAGE 3.2,GP_NDC2030_T45,Countries of Latin America and the Caribbean,Capacity|Electricity|Wind,GW,14.51580518,34.5632135,39.22957666,53.54180225,78.37171353,107.580824,132.7221881,163.9487378,207.8363589,264.9448667,313.675373,308.0071455,318.0768579,352.0137036,352.15479,342.5274902,369.0938887,454.0284395
IMAGE 3.2,GP_NDC2030_T45,Countries of Latin America and the Caribbean,Capacity|Electricity|Nuclear,GW,5.468166673,5.49433334,5.905968025,7.739312137,12.13947102,16.90322978,21.10601605,24.89789368,29.18149512,41.5145235,45.75259744,49.62389822,57.96360669,73.00975101,77.9639248,83.26027594,87.46024194,104.0956887
IMAGE 3.2,GP_NDC2030_T45,Countries of Latin America and the Caribbean,Capacity|Electricity|Biomass,GW,36.26634097,38.95762755,39.16550744,40.13072245,41.19745496,38.13074095,33.32297499,33.16718682,48.28363208,53.0671862,58.25634965,63.38636756,71.70291648,93.87318139,102.1093108,94.33924212,86.16573986,98.07076375
IMAGE 3.2,GP_NDC2030_T45,Countries of Latin America and the Caribbean,Capacity|Electricity|Solar,GW,2.169002398,21.56212009,29.47461884,56.85253596,140.5929174,230.5993047,336.5891251,441.5802709,679.5255143,967.4114384,1149.743738,1224.255704,1326.98463,1443.922035,1318.573992,1246.75333,1305.022035,1358.076323
IMAGE 3.2,GP_NDC2030_T45,Countries of Latin America and the Caribbean,Capacity|Electricity|Oil,GW,66.40938633,67.87135151,66.87615709,60.88712926,49.7089077,42.39584239,45.65463596,47.60398315,51.28635356,76.58998274,85.76796727,83.44388145,87.67065544,102.8491629,106.6470063,109.9353864,109.5282329,108.198776
